check,pass,details
delivery_known_trip/S010-FOD-01,True,
delivery_known_trip/S010-MED-01,True,
delivery_known_trip/S010-WAT-01,True,
delivery_known_trip/S011-FOD-01,True,
delivery_known_trip/S011-MED-01,True,
delivery_known_trip/S011-WAT-01,True,
delivery_known_trip/S012-FOD-01,True,
delivery_known_trip/S012-MED-01,True,
delivery_known_trip/S012-WAT-01,True,
delivery_known_trip/S013-FOD-01,True,
delivery_known_trip/S013-MED-01,True,
delivery_known_trip/S013-WAT-01,True,
delivery_known_trip/S014-FOD-01,True,
delivery_known_trip/S014-MED-01,True,
delivery_known_trip/S014-WAT-01,True,
delivery_known_trip/S015-FOD-01,True,
delivery_known_trip/S015-MED-01,True,
delivery_known_trip/S015-WAT-01,True,
Q3-T-001/known_model,True,
Q3-T-001/compatible_drone,True,
Q3-T-001/compatible_battery,True,
Q3-T-001/valid_stops,True,
Q3-T-001/has_boxes,True,
Q3-T-001/known_boxes,True,
Q3-T-001/stop_box_matching,True,
Q3-T-001/capacity_mass,True,
Q3-T-001/capacity_volume,True,
Q3-T-001/finite_times_energy,True,
Q3-T-001/nonnegative_start,True,
Q3-T-001/leg1_nonnegative_altitudes,True,
Q3-T-001/leg1_mass_range,True,
Q3-T-001/S010_nonempty_delivery,True,
S010-MED-01/service_id,True,
S010-MED-01/handoff_completed_time,True,0.0
S010-MED-01/during_trip,True,
S010-MED-01/hard_deadline,True,2495.031969557012
S010-WAT-01/service_id,True,
S010-WAT-01/handoff_completed_time,True,0.0
S010-WAT-01/during_trip,True,
S010-WAT-01/hard_deadline,True,2465.031969557012
Q3-T-001/leg2_nonnegative_altitudes,True,
Q3-T-001/leg2_mass_range,True,
Q3-T-001/S013_nonempty_delivery,True,
S013-MED-01/service_id,True,
S013-MED-01/handoff_completed_time,True,0.0
S013-MED-01/during_trip,True,
S013-MED-01/hard_deadline,True,2058.3709814932963
Q3-T-001/leg3_nonnegative_altitudes,True,
Q3-T-001/leg3_mass_range,True,
Q3-T-001/empty_return,True,
Q3-T-001/return_time_recalculation,True,0.0
Q3-T-001/energy_recalculation,True,0.0
Q3-T-001/source_reserve_floor,True,0.4916135258202452
Q3-T-001/all_boxes_unloaded,True,
Q3-T-001/charging_duration_nonnegative,True,
Q3-T-002/known_model,True,
Q3-T-002/compatible_drone,True,
Q3-T-002/compatible_battery,True,
Q3-T-002/valid_stops,True,
Q3-T-002/has_boxes,True,
Q3-T-002/known_boxes,True,
Q3-T-002/stop_box_matching,True,
Q3-T-002/capacity_mass,True,
Q3-T-002/capacity_volume,True,
Q3-T-002/finite_times_energy,True,
Q3-T-002/nonnegative_start,True,
Q3-T-002/leg1_nonnegative_altitudes,True,
Q3-T-002/leg1_mass_range,True,
Q3-T-002/S001_nonempty_delivery,True,
S001-WAT-06/service_id,True,
S001-WAT-06/handoff_completed_time,True,0.0
S001-WAT-06/during_trip,True,
S001-FOD-02/service_id,True,
S001-FOD-02/handoff_completed_time,True,0.0
S001-FOD-02/during_trip,True,
Q3-T-002/leg2_nonnegative_altitudes,True,
Q3-T-002/leg2_mass_range,True,
Q3-T-002/empty_return,True,
Q3-T-002/return_time_recalculation,True,0.0
Q3-T-002/energy_recalculation,True,0.0
Q3-T-002/source_reserve_floor,True,0.7150342114327408
Q3-T-002/all_boxes_unloaded,True,
Q3-T-002/charging_duration_nonnegative,True,
Q3-T-003/known_model,True,
Q3-T-003/compatible_drone,True,
Q3-T-003/compatible_battery,True,
Q3-T-003/valid_stops,True,
Q3-T-003/has_boxes,True,
Q3-T-003/known_boxes,True,
Q3-T-003/stop_box_matching,True,
Q3-T-003/capacity_mass,True,
Q3-T-003/capacity_volume,True,
Q3-T-003/finite_times_energy,True,
Q3-T-003/nonnegative_start,True,
Q3-T-003/leg1_nonnegative_altitudes,True,
Q3-T-003/leg1_mass_range,True,
Q3-T-003/S001_nonempty_delivery,True,
S001-MED-01/service_id,True,
S001-MED-01/handoff_completed_time,True,0.0
S001-MED-01/during_trip,True,
S001-MED-01/hard_deadline,True,2721.4269156280156
S001-WAT-05/service_id,True,
S001-WAT-05/handoff_completed_time,True,0.0
S001-WAT-05/during_trip,True,
Q3-T-003/leg2_nonnegative_altitudes,True,
Q3-T-003/leg2_mass_range,True,
Q3-T-003/empty_return,True,
Q3-T-003/return_time_recalculation,True,0.0
Q3-T-003/energy_recalculation,True,0.0
Q3-T-003/source_reserve_floor,True,0.724372224718513
Q3-T-003/all_boxes_unloaded,True,
Q3-T-003/charging_duration_nonnegative,True,
Q3-T-004/known_model,True,
Q3-T-004/compatible_drone,True,
Q3-T-004/compatible_battery,True,
Q3-T-004/valid_stops,True,
Q3-T-004/has_boxes,True,
Q3-T-004/known_boxes,True,
Q3-T-004/stop_box_matching,True,
Q3-T-004/capacity_mass,True,
Q3-T-004/capacity_volume,True,
Q3-T-004/finite_times_energy,True,
Q3-T-004/nonnegative_start,True,
Q3-T-004/leg1_nonnegative_altitudes,True,
Q3-T-004/leg1_mass_range,True,
Q3-T-004/S001_nonempty_delivery,True,
S001-MED-02/service_id,True,
S001-MED-02/handoff_completed_time,True,0.0
S001-MED-02/during_trip,True,
S001-MED-02/hard_deadline,True,2721.4269156280156
S001-WAT-01/service_id,True,
S001-WAT-01/handoff_completed_time,True,0.0
S001-WAT-01/during_trip,True,
S001-WAT-01/hard_deadline,True,2691.4269156280156
Q3-T-004/leg2_nonnegative_altitudes,True,
Q3-T-004/leg2_mass_range,True,
Q3-T-004/empty_return,True,
Q3-T-004/return_time_recalculation,True,0.0
Q3-T-004/energy_recalculation,True,0.0
Q3-T-004/source_reserve_floor,True,0.724372224718513
Q3-T-004/all_boxes_unloaded,True,
Q3-T-004/charging_duration_nonnegative,True,
Q3-T-005/known_model,True,
Q3-T-005/compatible_drone,True,
Q3-T-005/compatible_battery,True,
Q3-T-005/valid_stops,True,
Q3-T-005/has_boxes,True,
Q3-T-005/known_boxes,True,
Q3-T-005/stop_box_matching,True,
Q3-T-005/capacity_mass,True,
Q3-T-005/capacity_volume,True,
Q3-T-005/finite_times_energy,True,
Q3-T-005/nonnegative_start,True,
Q3-T-005/leg1_nonnegative_altitudes,True,
Q3-T-005/leg1_mass_range,True,
Q3-T-005/S007_nonempty_delivery,True,
S007-WAT-01/service_id,True,
S007-WAT-01/handoff_completed_time,True,2.2737367544323206e-13
S007-WAT-01/during_trip,True,
S007-WAT-01/hard_deadline,True,2564.2223005098585
S007-HYG-01/service_id,True,
S007-HYG-01/handoff_completed_time,True,2.2737367544323206e-13
S007-HYG-01/during_trip,True,
Q3-T-005/leg2_nonnegative_altitudes,True,
Q3-T-005/leg2_mass_range,True,
Q3-T-005/empty_return,True,
Q3-T-005/return_time_recalculation,True,0.0
Q3-T-005/energy_recalculation,True,0.0
Q3-T-005/source_reserve_floor,True,0.5858765453929347
Q3-T-005/all_boxes_unloaded,True,
Q3-T-005/charging_duration_nonnegative,True,
Q3-T-006/known_model,True,
Q3-T-006/compatible_drone,True,
Q3-T-006/compatible_battery,True,
Q3-T-006/valid_stops,True,
Q3-T-006/has_boxes,True,
Q3-T-006/known_boxes,True,
Q3-T-006/stop_box_matching,True,
Q3-T-006/capacity_mass,True,
Q3-T-006/capacity_volume,True,
Q3-T-006/finite_times_energy,True,
Q3-T-006/nonnegative_start,True,
Q3-T-006/leg1_nonnegative_altitudes,True,
Q3-T-006/leg1_mass_range,True,
Q3-T-006/S007_nonempty_delivery,True,
S007-MED-01/service_id,True,
S007-MED-01/handoff_completed_time,True,2.2737367544323206e-13
S007-MED-01/during_trip,True,
S007-MED-01/hard_deadline,True,2534.2223005098585
S007-WAT-02/service_id,True,
S007-WAT-02/handoff_completed_time,True,2.2737367544323206e-13
S007-WAT-02/during_trip,True,
S007-FOD-01/service_id,True,
S007-FOD-01/handoff_completed_time,True,2.2737367544323206e-13
S007-FOD-01/during_trip,True,
Q3-T-006/leg2_nonnegative_altitudes,True,
Q3-T-006/leg2_mass_range,True,
Q3-T-006/empty_return,True,
Q3-T-006/return_time_recalculation,True,0.0
Q3-T-006/energy_recalculation,True,2.220446049250313e-16
Q3-T-006/source_reserve_floor,True,0.5549942914744321
Q3-T-006/all_boxes_unloaded,True,
Q3-T-006/charging_duration_nonnegative,True,
Q3-T-007/known_model,True,
Q3-T-007/compatible_drone,True,
Q3-T-007/compatible_battery,True,
Q3-T-007/valid_stops,True,
Q3-T-007/has_boxes,True,
Q3-T-007/known_boxes,True,
Q3-T-007/stop_box_matching,True,
Q3-T-007/capacity_mass,True,
Q3-T-007/capacity_volume,True,
Q3-T-007/finite_times_energy,True,
Q3-T-007/nonnegative_start,True,
Q3-T-007/leg1_nonnegative_altitudes,True,
Q3-T-007/leg1_mass_range,True,
Q3-T-007/S006_nonempty_delivery,True,
S006-MED-01/service_id,True,
S006-MED-01/handoff_completed_time,True,0.0
S006-MED-01/during_trip,True,
S006-MED-01/hard_deadline,True,2570.5780660191617
S006-WAT-01/service_id,True,
S006-WAT-01/handoff_completed_time,True,0.0
S006-WAT-01/during_trip,True,
S006-WAT-01/hard_deadline,True,2534.5780660191617
S006-WAT-02/service_id,True,
S006-WAT-02/handoff_completed_time,True,0.0
S006-WAT-02/during_trip,True,
S006-WAT-03/service_id,True,
S006-WAT-03/handoff_completed_time,True,0.0
S006-WAT-03/during_trip,True,
S006-FOD-01/service_id,True,
S006-FOD-01/handoff_completed_time,True,0.0
S006-FOD-01/during_trip,True,
S006-HYG-01/service_id,True,
S006-HYG-01/handoff_completed_time,True,0.0
S006-HYG-01/during_trip,True,
Q3-T-007/leg2_nonnegative_altitudes,True,
Q3-T-007/leg2_mass_range,True,
Q3-T-007/empty_return,True,
Q3-T-007/return_time_recalculation,True,0.0
Q3-T-007/energy_recalculation,True,0.0
Q3-T-007/source_reserve_floor,True,0.6752515168859685
Q3-T-007/all_boxes_unloaded,True,
Q3-T-007/charging_duration_nonnegative,True,
Q3-T-008/known_model,True,
Q3-T-008/compatible_drone,True,
Q3-T-008/compatible_battery,True,
Q3-T-008/valid_stops,True,
Q3-T-008/has_boxes,True,
Q3-T-008/known_boxes,True,
Q3-T-008/stop_box_matching,True,
Q3-T-008/capacity_mass,True,
Q3-T-008/capacity_volume,True,
Q3-T-008/finite_times_energy,True,
Q3-T-008/nonnegative_start,True,
Q3-T-008/leg1_nonnegative_altitudes,True,
Q3-T-008/leg1_mass_range,True,
Q3-T-008/S001_nonempty_delivery,True,
S001-HYG-02/service_id,True,
S001-HYG-02/handoff_completed_time,True,0.0
S001-HYG-02/during_trip,True,
Q3-T-008/leg2_nonnegative_altitudes,True,
Q3-T-008/leg2_mass_range,True,
Q3-T-008/S012_nonempty_delivery,True,
S012-WAT-01/service_id,True,
S012-WAT-01/handoff_completed_time,True,0.0
S012-WAT-01/during_trip,True,
S012-WAT-01/hard_deadline,True,1950.0119103202005
S012-MED-01/service_id,True,
S012-MED-01/handoff_completed_time,True,0.0
S012-MED-01/during_trip,True,
S012-MED-01/hard_deadline,True,1914.0119103202005
S012-FOD-01/service_id,True,
S012-FOD-01/handoff_completed_time,True,0.0
S012-FOD-01/during_trip,True,
Q3-T-008/leg3_nonnegative_altitudes,True,
Q3-T-008/leg3_mass_range,True,
Q3-T-008/empty_return,True,
Q3-T-008/return_time_recalculation,True,0.0
Q3-T-008/energy_recalculation,True,0.0
Q3-T-008/source_reserve_floor,True,0.35866590001322785
Q3-T-008/all_boxes_unloaded,True,
Q3-T-008/charging_duration_nonnegative,True,
Q3-T-009/known_model,True,
Q3-T-009/compatible_drone,True,
Q3-T-009/compatible_battery,True,
Q3-T-009/valid_stops,True,
Q3-T-009/has_boxes,True,
Q3-T-009/known_boxes,True,
Q3-T-009/stop_box_matching,True,
Q3-T-009/capacity_mass,True,
Q3-T-009/capacity_volume,True,
Q3-T-009/finite_times_energy,True,
Q3-T-009/nonnegative_start,True,
Q3-T-009/leg1_nonnegative_altitudes,True,
Q3-T-009/leg1_mass_range,True,
Q3-T-009/S001_nonempty_delivery,True,
S001-WAT-07/service_id,True,
S001-WAT-07/handoff_completed_time,True,4.547473508864641e-13
S001-WAT-07/during_trip,True,
S001-FOD-03/service_id,True,
S001-FOD-03/handoff_completed_time,True,4.547473508864641e-13
S001-FOD-03/during_trip,True,
Q3-T-009/leg2_nonnegative_altitudes,True,
Q3-T-009/leg2_mass_range,True,
Q3-T-009/empty_return,True,
Q3-T-009/return_time_recalculation,True,4.547473508864641e-13
Q3-T-009/energy_recalculation,True,0.0
Q3-T-009/source_reserve_floor,True,0.7150342114327408
Q3-T-009/all_boxes_unloaded,True,
Q3-T-009/charging_duration_nonnegative,True,
Q3-T-010/known_model,True,
Q3-T-010/compatible_drone,True,
Q3-T-010/compatible_battery,True,
Q3-T-010/valid_stops,True,
Q3-T-010/has_boxes,True,
Q3-T-010/known_boxes,True,
Q3-T-010/stop_box_matching,True,
Q3-T-010/capacity_mass,True,
Q3-T-010/capacity_volume,True,
Q3-T-010/finite_times_energy,True,
Q3-T-010/nonnegative_start,True,
Q3-T-010/leg1_nonnegative_altitudes,True,
Q3-T-010/leg1_mass_range,True,
Q3-T-010/S001_nonempty_delivery,True,
S001-WAT-08/service_id,True,
S001-WAT-08/handoff_completed_time,True,4.547473508864641e-13
S001-WAT-08/during_trip,True,
Q3-T-010/leg2_nonnegative_altitudes,True,
Q3-T-010/leg2_mass_range,True,
Q3-T-010/S010_nonempty_delivery,True,
S010-FOD-01/service_id,True,
S010-FOD-01/handoff_completed_time,True,4.547473508864641e-13
S010-FOD-01/during_trip,True,
Q3-T-010/leg3_nonnegative_altitudes,True,
Q3-T-010/leg3_mass_range,True,
Q3-T-010/empty_return,True,
Q3-T-010/return_time_recalculation,True,4.547473508864641e-13
Q3-T-010/energy_recalculation,True,0.0
Q3-T-010/source_reserve_floor,True,0.47593015607393363
Q3-T-010/all_boxes_unloaded,True,
Q3-T-010/charging_duration_nonnegative,True,
Q3-T-011/known_model,True,
Q3-T-011/compatible_drone,True,
Q3-T-011/compatible_battery,True,
Q3-T-011/valid_stops,True,
Q3-T-011/has_boxes,True,
Q3-T-011/known_boxes,True,
Q3-T-011/stop_box_matching,True,
Q3-T-011/capacity_mass,True,
Q3-T-011/capacity_volume,True,
Q3-T-011/finite_times_energy,True,
Q3-T-011/nonnegative_start,True,
Q3-T-011/leg1_nonnegative_altitudes,True,
Q3-T-011/leg1_mass_range,True,
Q3-T-011/S001_nonempty_delivery,True,
S001-WAT-03/service_id,True,
S001-WAT-03/handoff_completed_time,True,0.0
S001-WAT-03/during_trip,True,
S001-HYG-01/service_id,True,
S001-HYG-01/handoff_completed_time,True,0.0
S001-HYG-01/during_trip,True,
Q3-T-011/leg2_nonnegative_altitudes,True,
Q3-T-011/leg2_mass_range,True,
Q3-T-011/S002_nonempty_delivery,True,
S002-MED-01/service_id,True,
S002-MED-01/handoff_completed_time,True,4.547473508864641e-13
S002-MED-01/during_trip,True,
S002-MED-01/hard_deadline,True,338.49973248746437
S002-WAT-02/service_id,True,
S002-WAT-02/handoff_completed_time,True,4.547473508864641e-13
S002-WAT-02/during_trip,True,
S002-WAT-04/service_id,True,
S002-WAT-04/handoff_completed_time,True,4.547473508864641e-13
S002-WAT-04/during_trip,True,
S002-FOD-01/service_id,True,
S002-FOD-01/handoff_completed_time,True,4.547473508864641e-13
S002-FOD-01/during_trip,True,
S002-FOD-02/service_id,True,
S002-FOD-02/handoff_completed_time,True,4.547473508864641e-13
S002-FOD-02/during_trip,True,
S002-HYG-01/service_id,True,
S002-HYG-01/handoff_completed_time,True,4.547473508864641e-13
S002-HYG-01/during_trip,True,
Q3-T-011/leg3_nonnegative_altitudes,True,
Q3-T-011/leg3_mass_range,True,
Q3-T-011/empty_return,True,
Q3-T-011/return_time_recalculation,True,4.547473508864641e-13
Q3-T-011/energy_recalculation,True,0.0
Q3-T-011/source_reserve_floor,True,0.23718897742353362
Q3-T-011/all_boxes_unloaded,True,
Q3-T-011/charging_duration_nonnegative,True,
Q3-T-012/known_model,True,
Q3-T-012/compatible_drone,True,
Q3-T-012/compatible_battery,True,
Q3-T-012/valid_stops,True,
Q3-T-012/has_boxes,True,
Q3-T-012/known_boxes,True,
Q3-T-012/stop_box_matching,True,
Q3-T-012/capacity_mass,True,
Q3-T-012/capacity_volume,True,
Q3-T-012/finite_times_energy,True,
Q3-T-012/nonnegative_start,True,
Q3-T-012/leg1_nonnegative_altitudes,True,
Q3-T-012/leg1_mass_range,True,
Q3-T-012/S014_nonempty_delivery,True,
S014-WAT-01/service_id,True,
S014-WAT-01/handoff_completed_time,True,0.0
S014-WAT-01/during_trip,True,
S014-WAT-01/hard_deadline,True,841.2897261622429
S014-MED-01/service_id,True,
S014-MED-01/handoff_completed_time,True,0.0
S014-MED-01/during_trip,True,
S014-MED-01/hard_deadline,True,811.2897261622429
S014-FOD-01/service_id,True,
S014-FOD-01/handoff_completed_time,True,0.0
S014-FOD-01/during_trip,True,
Q3-T-012/leg2_nonnegative_altitudes,True,
Q3-T-012/leg2_mass_range,True,
Q3-T-012/empty_return,True,
Q3-T-012/return_time_recalculation,True,0.0
Q3-T-012/energy_recalculation,True,0.0
Q3-T-012/source_reserve_floor,True,0.4649028794731025
Q3-T-012/all_boxes_unloaded,True,
Q3-T-012/charging_duration_nonnegative,True,
Q3-T-013/known_model,True,
Q3-T-013/compatible_drone,True,
Q3-T-013/compatible_battery,True,
Q3-T-013/valid_stops,True,
Q3-T-013/has_boxes,True,
Q3-T-013/known_boxes,True,
Q3-T-013/stop_box_matching,True,
Q3-T-013/capacity_mass,True,
Q3-T-013/capacity_volume,True,
Q3-T-013/finite_times_energy,True,
Q3-T-013/nonnegative_start,True,
Q3-T-013/leg1_nonnegative_altitudes,True,
Q3-T-013/leg1_mass_range,True,
Q3-T-013/S002_nonempty_delivery,True,
S002-WAT-01/service_id,True,
S002-WAT-01/handoff_completed_time,True,0.0
S002-WAT-01/during_trip,True,
S002-WAT-01/hard_deadline,True,833.4374509704849
S002-WAT-03/service_id,True,
S002-WAT-03/handoff_completed_time,True,0.0
S002-WAT-03/during_trip,True,
Q3-T-013/leg2_nonnegative_altitudes,True,
Q3-T-013/leg2_mass_range,True,
Q3-T-013/empty_return,True,
Q3-T-013/return_time_recalculation,True,0.0
Q3-T-013/energy_recalculation,True,0.0
Q3-T-013/source_reserve_floor,True,0.28246183311920514
Q3-T-013/all_boxes_unloaded,True,
Q3-T-013/charging_duration_nonnegative,True,
Q3-T-014/known_model,True,
Q3-T-014/compatible_drone,True,
Q3-T-014/compatible_battery,True,
Q3-T-014/valid_stops,True,
Q3-T-014/has_boxes,True,
Q3-T-014/known_boxes,True,
Q3-T-014/stop_box_matching,True,
Q3-T-014/capacity_mass,True,
Q3-T-014/capacity_volume,True,
Q3-T-014/finite_times_energy,True,
Q3-T-014/nonnegative_start,True,
Q3-T-014/leg1_nonnegative_altitudes,True,
Q3-T-014/leg1_mass_range,True,
Q3-T-014/S001_nonempty_delivery,True,
S001-WAT-02/service_id,True,
S001-WAT-02/handoff_completed_time,True,0.0
S001-WAT-02/during_trip,True,
S001-FOD-01/service_id,True,
S001-FOD-01/handoff_completed_time,True,0.0
S001-FOD-01/during_trip,True,
Q3-T-014/leg2_nonnegative_altitudes,True,
Q3-T-014/leg2_mass_range,True,
Q3-T-014/empty_return,True,
Q3-T-014/return_time_recalculation,True,0.0
Q3-T-014/energy_recalculation,True,0.0
Q3-T-014/source_reserve_floor,True,0.7150342114327408
Q3-T-014/all_boxes_unloaded,True,
Q3-T-014/charging_duration_nonnegative,True,
Q3-T-015/known_model,True,
Q3-T-015/compatible_drone,True,
Q3-T-015/compatible_battery,True,
Q3-T-015/valid_stops,True,
Q3-T-015/has_boxes,True,
Q3-T-015/known_boxes,True,
Q3-T-015/stop_box_matching,True,
Q3-T-015/capacity_mass,True,
Q3-T-015/capacity_volume,True,
Q3-T-015/finite_times_energy,True,
Q3-T-015/nonnegative_start,True,
Q3-T-015/leg1_nonnegative_altitudes,True,
Q3-T-015/leg1_mass_range,True,
Q3-T-015/S013_nonempty_delivery,True,
S013-WAT-01/service_id,True,
S013-WAT-01/handoff_completed_time,True,4.547473508864641e-13
S013-WAT-01/during_trip,True,
S013-WAT-01/hard_deadline,True,437.19418788521216
S013-FOD-01/service_id,True,
S013-FOD-01/handoff_completed_time,True,4.547473508864641e-13
S013-FOD-01/during_trip,True,
Q3-T-015/leg2_nonnegative_altitudes,True,
Q3-T-015/leg2_mass_range,True,
Q3-T-015/empty_return,True,
Q3-T-015/return_time_recalculation,True,4.547473508864641e-13
Q3-T-015/energy_recalculation,True,4.440892098500626e-16
Q3-T-015/source_reserve_floor,True,0.5499009679668808
Q3-T-015/all_boxes_unloaded,True,
Q3-T-015/charging_duration_nonnegative,True,
Q3-T-016/known_model,True,
Q3-T-016/compatible_drone,True,
Q3-T-016/compatible_battery,True,
Q3-T-016/valid_stops,True,
Q3-T-016/has_boxes,True,
Q3-T-016/known_boxes,True,
Q3-T-016/stop_box_matching,True,
Q3-T-016/capacity_mass,True,
Q3-T-016/capacity_volume,True,
Q3-T-016/finite_times_energy,True,
Q3-T-016/nonnegative_start,True,
Q3-T-016/leg1_nonnegative_altitudes,True,
Q3-T-016/leg1_mass_range,True,
Q3-T-016/S004_nonempty_delivery,True,
S004-MED-01/service_id,True,
S004-MED-01/handoff_completed_time,True,4.547473508864641e-13
S004-MED-01/during_trip,True,
S004-MED-01/hard_deadline,True,3385.6132228943798
S004-WAT-01/service_id,True,
S004-WAT-01/handoff_completed_time,True,4.547473508864641e-13
S004-WAT-01/during_trip,True,
S004-WAT-01/hard_deadline,True,3349.6132228943798
S004-WAT-02/service_id,True,
S004-WAT-02/handoff_completed_time,True,4.547473508864641e-13
S004-WAT-02/during_trip,True,
S004-WAT-03/service_id,True,
S004-WAT-03/handoff_completed_time,True,4.547473508864641e-13
S004-WAT-03/during_trip,True,
S004-FOD-01/service_id,True,
S004-FOD-01/handoff_completed_time,True,4.547473508864641e-13
S004-FOD-01/during_trip,True,
S004-HYG-01/service_id,True,
S004-HYG-01/handoff_completed_time,True,4.547473508864641e-13
S004-HYG-01/during_trip,True,
Q3-T-016/leg2_nonnegative_altitudes,True,
Q3-T-016/leg2_mass_range,True,
Q3-T-016/empty_return,True,
Q3-T-016/return_time_recalculation,True,9.094947017729282e-13
Q3-T-016/energy_recalculation,True,0.0
Q3-T-016/source_reserve_floor,True,0.230883497636599
Q3-T-016/all_boxes_unloaded,True,
Q3-T-016/charging_duration_nonnegative,True,
Q3-T-017/known_model,True,
Q3-T-017/compatible_drone,True,
Q3-T-017/compatible_battery,True,
Q3-T-017/valid_stops,True,
Q3-T-017/has_boxes,True,
Q3-T-017/known_boxes,True,
Q3-T-017/stop_box_matching,True,
Q3-T-017/capacity_mass,True,
Q3-T-017/capacity_volume,True,
Q3-T-017/finite_times_energy,True,
Q3-T-017/nonnegative_start,True,
Q3-T-017/leg1_nonnegative_altitudes,True,
Q3-T-017/leg1_mass_range,True,
Q3-T-017/S001_nonempty_delivery,True,
S001-WAT-04/service_id,True,
S001-WAT-04/handoff_completed_time,True,0.0
S001-WAT-04/during_trip,True,
Q3-T-017/leg2_nonnegative_altitudes,True,
Q3-T-017/leg2_mass_range,True,
Q3-T-017/S011_nonempty_delivery,True,
S011-FOD-01/service_id,True,
S011-FOD-01/handoff_completed_time,True,0.0
S011-FOD-01/during_trip,True,
Q3-T-017/leg3_nonnegative_altitudes,True,
Q3-T-017/leg3_mass_range,True,
Q3-T-017/empty_return,True,
Q3-T-017/return_time_recalculation,True,9.094947017729282e-13
Q3-T-017/energy_recalculation,True,0.0
Q3-T-017/source_reserve_floor,True,0.6214498942197788
Q3-T-017/all_boxes_unloaded,True,
Q3-T-017/charging_duration_nonnegative,True,
Q3-T-018/known_model,True,
Q3-T-018/compatible_drone,True,
Q3-T-018/compatible_battery,True,
Q3-T-018/valid_stops,True,
Q3-T-018/has_boxes,True,
Q3-T-018/known_boxes,True,
Q3-T-018/stop_box_matching,True,
Q3-T-018/capacity_mass,True,
Q3-T-018/capacity_volume,True,
Q3-T-018/finite_times_energy,True,
Q3-T-018/nonnegative_start,True,
Q3-T-018/leg1_nonnegative_altitudes,True,
Q3-T-018/leg1_mass_range,True,
Q3-T-018/S011_nonempty_delivery,True,
S011-MED-01/service_id,True,
S011-MED-01/handoff_completed_time,True,9.094947017729282e-13
S011-MED-01/during_trip,True,
S011-MED-01/hard_deadline,True,6624.124961744053
Q3-T-018/leg2_nonnegative_altitudes,True,
Q3-T-018/leg2_mass_range,True,
Q3-T-018/S008_nonempty_delivery,True,
S008-MED-01/service_id,True,
S008-MED-01/handoff_completed_time,True,0.0
S008-MED-01/during_trip,True,
S008-MED-01/hard_deadline,True,2276.4451858729335
S008-HYG-01/service_id,True,
S008-HYG-01/handoff_completed_time,True,0.0
S008-HYG-01/during_trip,True,
Q3-T-018/leg3_nonnegative_altitudes,True,
Q3-T-018/leg3_mass_range,True,
Q3-T-018/empty_return,True,
Q3-T-018/return_time_recalculation,True,0.0
Q3-T-018/energy_recalculation,True,0.0
Q3-T-018/source_reserve_floor,True,0.30289176070207857
